hasoc_english_6795	@ohVixen I love laying in bed by myself because I have a twin size bed and bitches be takin up 3/4 and I ain't havin that	HOF
hasoc_english_6796	@ohVixen bitches be crazy.	HOF
hasoc_english_6797	@ohso_blessed @Wale lmao! whore my life on a bad day is better than any good day that you've ever had. fuck a day bitch haha	HOF
hasoc_english_6798	@ohyeahtrip Congratulations brother! We in that hoe!	HOF
hasoc_english_6799	@okoruoni You're trash.	HOF
hasoc_english_6800	@oliver_______ if you're making 300 clams for betting 5, i hope you do it for a living	NOT
hasoc_english_6801	"@oliviagobert lmao yes I kind of like it it's not that ghetto yet &amp; they are and then he says ""u feel me"" &#128525;&#128525;&#128557;&#128166;"	NOT
hasoc_english_6802	@onIinebaby I knew you were a faggot though	HOF
hasoc_english_6803	@onedirectum fugly white bitch	HOF
hasoc_english_6804	@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years	NOT
hasoc_english_6805	"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale"	NOT
hasoc_english_6806	@oscarstyless Bye bitch byeeeee!	HOF
hasoc_english_6807	@osnapitzthorne @AcaciaBrinley trash?	NOT
hasoc_english_6808	@ovoxokatie hoe stfu	HOF
hasoc_english_6809	@ozwashere What the fuck is wrong with you. You can't call urself a man if u call a girl a bitch. Ur a fuckin loser bro	HOF
hasoc_english_6810	@ozzie_garza stfu bitch	HOF
hasoc_english_6811	@p0rnoPuppy He called @waynebrady a nigger	HOF
hasoc_english_6812	@p_jones2 this hoe got some issues!	HOF
hasoc_english_6813	@pablofunes_ Oh totes girl. I'm also blasting Mayday and wearing an oversized hoodie. Get at me queer	HOF
hasoc_english_6814	@panchoftf I'm trying to catch diabetes so I'm fuckin a white bitch	HOF
hasoc_english_6815	@panchoftf red and yellow it should be then	NOT
hasoc_english_6816	"@paolo Like...Charlie Chan-style? (Never saw that, either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series."	NOT
hasoc_english_6817	@passIt2Liv Hit a bitch it's not like you can see the bruises	HOF
hasoc_english_6818	@patarnold95 that hoe over there	HOF
hasoc_english_6819	@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown	NOT
hasoc_english_6820	@patrickstpierre You're a fucking faggot.	HOF
hasoc_english_6821	@pauIjac because their parental unit is trash.	NOT
hasoc_english_6822	"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker"""	NOT
hasoc_english_6823	@peighxo @baestation bitch got arms like piccolo	HOF
hasoc_english_6824	"@penisgravy 
Is dem? I wants to has my weenis swingin but da twitter say day shut my colored ass down"	HOF
hasoc_english_6825	@percolate @kcraigwell what's next? fingers in dykes?	HOF
hasoc_english_6826	@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them.	NOT
hasoc_english_6827	@peteyhoti @aubreykelson 'ell naw dogs run this bitch	HOF
hasoc_english_6828	@peteyhoti that funky monkey	NOT
hasoc_english_6829	"@phalaenadispar 
How day feel bout colored folk?"	NOT
hasoc_english_6830	@pharary04 stop being a bitch and speaking on my name little girl , thank you.	HOF
hasoc_english_6831	@pharary04 you don't know me but I got a whole video of you sucking the life out of my pussy &#128527;&#128564;bye stranger &#128536;	HOF
hasoc_english_6832	@phishlicia I got weed. Come over faggot	HOF
hasoc_english_6833	@phishlicia I'm 5'8 fag &#128536;&#128536;	HOF
hasoc_english_6834	@phreshagu_25 yeah you right and you know them Mexicans bringing all they family that hoe finna be packed	HOF
hasoc_english_6835	@piersmorgan @JeremyClarkson You two need to stop acting like two little bitches.	HOF
hasoc_english_6836	@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall	HOF
hasoc_english_6837	@piersmorgan house keeps passing CR's senate says no because harry ried is obamas bitch.. not his states who does the senators represent?	HOF
hasoc_english_6838	@piersmorgan shut up with your arsenal already, you bitch!	HOF
hasoc_english_6839	@pistol_pete96 @ZP3_ @max_byers12094 LJ hoes!!	HOF
hasoc_english_6840	@pistol_pete96 @ZP3_ fuck y'all if you doubt me, I'm a piece of white trash I say it proudly	HOF
hasoc_english_6841	@pistol_pete96 that's a good choice, except all the whale bitches you'd fuck would get pregnant	HOF
hasoc_english_6842	"@ploppy74 
And you a funny ofay! My mammy woulda been happy I made friends wit da folk dat brought us to da new world in chains"	HOF
hasoc_english_6843	@poak_ But then you have no idea what people's actually personalities are like maybe Pamaj has always been a cunt hahaha	HOF
hasoc_english_6844	@poak_ he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.	HOF
hasoc_english_6845	@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization	NOT
hasoc_english_6846	@politicsofamy puss or pussy?	HOF
hasoc_english_6847	"@politsoutherner @leahmeyer49 
If you don't vote you don't have a right to complain. That being said, I didn't vote for the son of a bitch&#128515;"	HOF
hasoc_english_6848	"@politsoutherner @leahmeyer49 
Yeah, I'd want to shoot the son of a bitch myself. LOL"	HOF
hasoc_english_6849	@poloswagmaster if you go could you hook up the plant city faggots or	HOF
hasoc_english_6850	@polotags20 pussy	HOF
hasoc_english_6851	@pombuenaa I'm surprised you could read it with slits for eyes	HOF
hasoc_english_6852	@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!	NOT
hasoc_english_6853	@popularcritic1 @discordianslip @fredrogers75 And you thought a camera would steal your soul. Shut the fuck up, you stupid twat.	HOF
hasoc_english_6854	@porcelina33 i was raised the person that uses a gun and cant take an ass whipping is a pussy	HOF
hasoc_english_6855	@pot_headed yeah I tend you grab ass &#128075;and smack bitches in the morning . I don't think you can hang lol&#128514;&#128076;	HOF
hasoc_english_6856	@potpwincess @longbongchris she's a dyke	HOF
hasoc_english_6857	@potpwincess bitch was at a gas station puffin. I swear that's so trashy... Her nigga should put her in check..	HOF
hasoc_english_6858	@pragathiguru , i'm viswa moulie. I wanna be ur friend.. Please, shall i ?	NOT
hasoc_english_6859	@prettygrl_rocky ugly dyke	HOF
hasoc_english_6860	@prettykells bitch yu nt gone mention me back	HOF
hasoc_english_6861	@prettymofocka I'm outside where you at?!?! And I'm the pussy	HOF
hasoc_english_6862	@pricelessxxx u good man long time my niggah	HOF
hasoc_english_6863	@prihncess bitch	HOF
hasoc_english_6864	@prihncess fuck you bitch	HOF
hasoc_english_6865	@prime13_time @Vbomb20 hey I guess yall forgot im in this bitch too lol	HOF
hasoc_english_6866	@prime3_time whoooo?? Lemme find out a bitch run u haha	HOF
hasoc_english_6867	@princessfaggit I don't see tears bitch	HOF
hasoc_english_6868	@princessfaggit cry bitch	HOF
hasoc_english_6869	@princesshil21 if you hate men so much why you trying to look like one? Stupid little cunt	HOF
hasoc_english_6870	@princessmorggan yeah it was such a lie, thats why you deleted it nigger.	HOF
hasoc_english_6871	@protegykid I would reply with the red emoji but I'm not a nigger	HOF
hasoc_english_6872	@prtini Yes. And the @Yankees. And stalking weird people. SO MANY THINGS. #pr20chat	NOT
hasoc_english_6873	@pubsubs @Adessences @tzanchan86 btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto.	NOT
hasoc_english_6874	@puckluckbitch @RelaxVibes like I got time to be wasting on some bitch who broke up with me	HOF
hasoc_english_6875	@pufntrees the bitch ass nigga I just called a bitch	HOF
hasoc_english_6876	@pussyjuices drink pussy juice nigga	HOF
hasoc_english_6877	@pyroballyPOOPS 6-1 bitch dont hate	HOF
hasoc_english_6878	@quezada_carlos7. Right these hoes on my dick about u dats how	HOF
hasoc_english_6879	@quilzel That's how rednecks eRecycle. http://t.co/6LRXIqSi8B	HOF
hasoc_english_6880	@raajanS holy fuck, frozen pussy! you are crazy!	HOF
hasoc_english_6881	@rachaelkbrown @BillyButlerKC @Oreo unexplainable!	NOT
hasoc_english_6882	@rachel_gautreau @babyydrey hey Rachel G my name isint Kenneth ok let's just get that straight &#128070; you best be backing off before I go ghetto	NOT
hasoc_english_6883	@rachh_burkhart grow a pair pussy	HOF
hasoc_english_6884	@rachh_burkhart talkin bout the retard your sittin on	HOF
hasoc_english_6885	@radar_online old cunt needs to die	HOF
hasoc_english_6886	@radar_online to HELL with the plasticassed bitch!!	HOF
hasoc_english_6887	@raider_level them hoes ain't thick at all u clowning	HOF
hasoc_english_6888	@ramaxe1965 dubya hates todays teabagger movement.	NOT
hasoc_english_6889	@ramonastewart OK Now you're talking my language, none of this pussy-whipped RINO whining	HOF
hasoc_english_6890	@rasheedibrahim_ once it gets cold yall gonna be trash again lol	NOT
hasoc_english_6891	@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101	NOT
hasoc_english_6892	@ratchetandsassy @ me hoe	HOF
hasoc_english_6893	@ratedtfxrtaylor text me queer bait	HOF
hasoc_english_6894	@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.	NOT
hasoc_english_6895	@ravingrave @TheKevShow504 @eeegggiiiaaaP that's Kevin with the hoes &#128514;&#128514;	HOF
hasoc_english_6896	@rbigwood @GameOfArmsAMC of course! Win or lose you always had the most exciting matches. Spilt blood and all and you aren't a trash talker!	NOT
hasoc_english_6897	@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!	NOT
hasoc_english_6898	@rbomem you a broke bitch too.	HOF
hasoc_english_6899	@real5Hfacts stfu u ugly dyke	HOF
hasoc_english_6900	@realDonaldTrump call him a pussy as he should!	HOF
hasoc_english_6901	@realDonaldTrump he looks like reg. Memphis,tn. trash! we got them everywhere.	HOF
hasoc_english_6902	@realbigasian wtf mine was just a fried Twinkie w powdered sugar I got hoed	HOF
hasoc_english_6903	"@realffriends bitch I might be
**~aesthetic~** http://t.co/cYOpCv8oq8"	HOF
hasoc_english_6904	@realmarkhenning lol, We gotta let these hoes know. *pow pow* this aint what they want. &gt;&gt;	HOF
hasoc_english_6905	@realmarycarey @dolvett he's a better trainer, Jillian really acts like a bitch sometimes!	HOF
hasoc_english_6906	@rebellious_midy lls omg omg me too getting harrassed by my bby father smh on ig tlk bout hw mch he miss me bitch please	HOF
hasoc_english_6907	@red_daddy17 @lilJohn_Fnv9 and dis wus after i offered to help faggot ass nigga get custody of his kids.... Im lowkey heated..	HOF
hasoc_english_6908	@red_daddy17 @lilJohn_Fnv9 man fck dat tranny.... Juwanna man ass nigga....	HOF
hasoc_english_6909	@red_is_raw lol yeah birds be chirping outside. Bastards.	HOF
hasoc_english_6910	@reddroostermann &lt;- I poked this little pussy with a stick, and he curled up into a little ball like a pill bug. @fredseviltwin	HOF
hasoc_english_6911	@rednexican69 sounds like a bad bitch.	HOF
hasoc_english_6912	@redron100 but when its the same method other colonial states employed france england... They dont get to bitch when its their playbook	HOF
hasoc_english_6913	@regankelly91 go the gulls. First grade should be a cracker. Physical!	NOT
hasoc_english_6914	@reganpate @I8dis dumb hoe	HOF
hasoc_english_6915	@rellyOnSMASH @LiveAndUncut my bitch do all that and still go out	HOF
hasoc_english_6916	@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha	NOT
hasoc_english_6917	@reneeXOmarie yeah she didnt wana bring that pussy to us or tell us where he was so we could just go find one Mexican in this city full	HOF
hasoc_english_6918	@renfro_tiffany @ADawg2016 adawg getcho ghetto booty up	HOF
hasoc_english_6919	@reptar_ray nigglet send me the pictures	HOF
hasoc_english_6920	@rezlife3 I got your moms ass on my breath pussy ;)	HOF
hasoc_english_6921	@rezlife3 little bitch	HOF
hasoc_english_6922	@rhythmixx_ @jaymcnuggets ohhhhh you bitch	HOF
hasoc_english_6923	@rhythmixx_ bitch please	HOF
hasoc_english_6924	@rhythmixx_ why you gotta hoe me like that	HOF
hasoc_english_6925	@richarddeitsch yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way	NOT
hasoc_english_6926	@richiechristie1 I should've &#128553; that bitches wallet was tigher than her pu$$y	HOF
hasoc_english_6927	"@rickahyatt @donaldbroom @Poysti 
That bastard Obama is giving them to the f-ing wetbacks."	HOF
hasoc_english_6928	@rickandbubba that's enough of making fun of retarded people talking that way	HOF
hasoc_english_6929	@rickerozeaye you see me texting you bitch	HOF
hasoc_english_6930	@rickygervais BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?	HOF
hasoc_english_6931	@rikki_lovee @StephyRae7 @TheOneMiss_Luu @GabrielaAngela4 Lets hangout Monday nigs?	HOF
hasoc_english_6932	@rikki_lovee bitch! Why can't I retweet your shit?! Lol love you! Hope you're having a great bday! (:	HOF
hasoc_english_6933	@rikki_lovee you're wearing my sweatshirt in your snapchat story hoe! Love you tho lol	HOF
hasoc_english_6934	"@rilantis_1732 I was hoping you went with the Mr. Chow part on hangover 2. ""But did you die?"" Dumb bitch ass sloot!!"	HOF
hasoc_english_6935	@riseofthefags69 stfu prude ass basic ass bitch	HOF
hasoc_english_6936	@riwhey_000 I'm just kidding, I'm not a fucking faggot	HOF
hasoc_english_6937	@rlfclifestyle wtf that bitch was driving around drunk	HOF
hasoc_english_6938	@rmusshy pussies! #StB	HOF
hasoc_english_6939	@rniXX oh yeah and fuck the Lakers too, bitch boi!	HOF
hasoc_english_6940	@robbiegallinis hey bitch boy #nigorprobz	HOF
hasoc_english_6941	@robfee What a #narcissistic cunt he is.	HOF
hasoc_english_6942	@rochaaxx yellow	NOT
hasoc_english_6943	@ronniecaine no in the instrumental I'm not retarded -_-	HOF
hasoc_english_6944	@ronniecaine so 'how bout now' was just trash huh.	NOT
hasoc_english_6945	@ronsonsolaqa I love you too pussy.... Lmaooo	HOF
hasoc_english_6946	@rowboy_quest promotion that's hoe ya do it http://t.co/Tpnmbd6z	HOF
hasoc_english_6947	@rubberchloe okay love you bitch	HOF
hasoc_english_6948	@ruby_knox @all_about_kk @squirtnetwork Why would i pay sex ,when i can getfree pussy that makes no sence at all	HOF
hasoc_english_6949	@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING	NOT
hasoc_english_6950	@ryancommakerry I'll actually kill that bitch	HOF
hasoc_english_6951	@ryancruz_ brandy wanna b down ass bitches &#128533;	HOF
hasoc_english_6952	@ryanhoover @toddkincannon I'm a vet Ryan. TK rocks! You're just a useless geek. Oh, and you have a face like a bitch.	HOF
hasoc_english_6953	"@ryanhoover like we all never gave the camera ""the bird""."	NOT
hasoc_english_6954	@sadiiex_ Lol shut up bitch..im alive! i just been going through it...but im good now	HOF
hasoc_english_6955	@sajeffress tag me pussy ill fite u	HOF
hasoc_english_6956	"@salomanizor I'm a faggot :/

http://t.co/Gr627ldfaa"	HOF
hasoc_english_6957	@salome110thebe1 u calling me a pussy but your the one talking shit and making excuses after getting your ass beat stfu with the talking	HOF
hasoc_english_6958	@salome110thebe1 whats good then bitch Ass nigga catch your phase	HOF
hasoc_english_6959	@salsteelo @VictorLeaChavez that nigga Vic acting like he yellow bone with 15k followers and can't answer a nigga phone	HOF
hasoc_english_6960	@samistonge some fucking bitches &#128514;&#128514;	HOF
hasoc_english_6961	@samross58 it's parseltounge, not basilisk you fucking pussy. Get it right.	HOF
hasoc_english_6962	"@samzbikowski Cody is ALWAYS calling people ""nigger"". He's a fucking spaz!"	HOF
hasoc_english_6963	@samzbikowski chug ranch	NOT
hasoc_english_6964	@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;	HOF
hasoc_english_6965	@san_sim lol Avila... It's simple, but I live in a pretty redneck area.. So it never gets pronounced correctly	HOF
hasoc_english_6966	@sandcowboy31 hey it's hillbilly jim and Greg the hammer valentine #pffttt	NOT
hasoc_english_6967	"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)"	NOT
hasoc_english_6968	@santos_brina what a ratchet ass bitch bet she felt dumb&#9996;&#65039;	HOF
hasoc_english_6969	@saraelizabethj4 that's what happens when you date a colored	HOF
hasoc_english_6970	@sarahVICwood im going to murder that fucking cunt	HOF
hasoc_english_6971	@saramariewelch bitch you already know I would go crazy with out you	HOF
hasoc_english_6972	@saramariewelch hahahah he's a stupid ass bitch	HOF
hasoc_english_6973	@sassycrass She made fun of a suicide attempt. Mellie ain't that bitch to fuck with this season!	HOF
hasoc_english_6974	@sassyharryballs ugly white bitch	HOF
hasoc_english_6975	@sassyharryballs ur ballsack is hairy gtfo tranny prude bitch	HOF
hasoc_english_6976	"@saucygyro bamoose the prophet was right ""thy hoes ain't loyal"" http://t.co/wOxmzRZbrb"	HOF
hasoc_english_6977	@saucygyro niggers fell off	HOF
hasoc_english_6978	@saucygyro she's a dyke &amp; looks like she's 12	HOF
hasoc_english_6979	@saucygyro that was back when nigger music was decent	HOF
hasoc_english_6980	@savannacurry_ just be like me make bitches move	HOF
hasoc_english_6981	@savannahx___ negative slopes aka a chart of my grades in math	NOT
hasoc_english_6982	@sayy_coneee bitch I texted you	HOF
hasoc_english_6983	@sbsylvester @_cblaze bitch what. meet up at Plano senior high school or vines I got some shit on my chest am going take it out on yall	HOF
hasoc_english_6984	@sbsylvester @hunterbuch66 @kieffer_jason y'all some pussy ass niggas	HOF
hasoc_english_6985	@sbsylvester @kieffer_jason @hunterbuch66 bitch am speaking fucking English u fucking pecker wood	HOF
hasoc_english_6986	@sbsylvester @kieffer_jason @hunterbuch66 bitch that doesn't even make any sense bitch.	HOF
hasoc_english_6987	@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe	HOF
hasoc_english_6988	@sbsylvester @kieffer_jason bitch fuck that blog where u be at meet up and get your round	HOF
hasoc_english_6989	@sbsylvester @kieffer_jason nigga stfu u not funny we all laughing at yo retarded ass just stfu	HOF
hasoc_english_6990	@sbsylvester bitch what but I pull more hoes the u dream of	HOF
hasoc_english_6991	@sbsylvester how could I be a fag? But I like bitches please tell me	HOF
hasoc_english_6992	@sbsylvester yo bitch talk about lamp u not on my level do u even know fussy look like stop looking porn kid	HOF
hasoc_english_6993	@schargel read the constitution you love. All spending starts in the House. Love uninformed teabaggers. #morningjoe	HOF
hasoc_english_6994	@schola_gomes oh I'll make you some brownies alright;)))	NOT
hasoc_english_6995	@scronybitch @TryHardSilva no bitch	HOF
hasoc_english_6996	@seanlo10s bitch you look like a deformed version of rocky	HOF
hasoc_english_6997	@seannn181 youre a fag	HOF
hasoc_english_6998	"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope."	NOT
hasoc_english_6999	@seansteiger31 @ me then faggot	HOF
hasoc_english_7000	@seansteiger31 @Tre_mendous23 you still needs to give it to me bitch , I'm on YouTube and rhapsody with it ya cock	HOF
hasoc_english_7001	@seansteiger31 bitch i taught you i know my mess ups	HOF
hasoc_english_7002	@seansteiger31 yea cause I showed ya bitch ass	HOF
hasoc_english_7003	@secretasianman @kitt Yeah, she's a real pom maven.	NOT
hasoc_english_7004	@section90sSoul yall defense too trash for that &#128514;&#128514;&#128514;	NOT
hasoc_english_7005	@seductiveally @sunstylesshinex oh now your bitch ass wants to reply back after 3 days bitch bye	HOF
hasoc_english_7006	"@sekhmet1975 Cactus is a yellow lab chow mix too! Hershey was everybody's ""active"" buddy. Cactus is one special pup. She's an Angel."	NOT
hasoc_english_7007	@selenalinn_ the jets are trash my bad i see what you meant &#128514;	NOT
hasoc_english_7008	@selina_dabbagh the song? About pollo hermanos and Heisenberg?	NOT
hasoc_english_7009	"@sellis1994 @NickEhlers01 @CoryRitter @RToohill @farmersims Agronomist once told me ""beans are a bitch-they do whatever they want"""	HOF
hasoc_english_7010	@septemberTHA15 @CallMeRenee_ Wussup bitch	HOF
hasoc_english_7011	@septemberTHA15 @CallMeRenee_ wuss up bitch	HOF
hasoc_english_7012	@serenity_23 I assume so, the tranny went out this morning. I have a maxima.	NOT
hasoc_english_7013	@sevensixxx_ @oldirtyjesus great reply except it was trash	NOT
hasoc_english_7014	"@sexy_rexy25 98 civic lx ""stick"" green with shitty paint on some beaner ass wheels with 180k miles no AC and no insurance how's that?"	HOF
hasoc_english_7015	@sguzinski well I don't use it anymore and I'd like a dslr I'm just a broke bitch so yeah	HOF
hasoc_english_7016	@shaelynspacyyy they trash though?	HOF
hasoc_english_7017	@shanetallant he won't bite! We promise he's a friendly bird :)	NOT
hasoc_english_7018	@shanniganssss14 @emagsy21 I save my best material for WMHS games, ya know.. Jus rain down hell upon any bitches that get in your way today	HOF
hasoc_english_7019	@shareefkeyes fat hoes need a treadmill??? Lol hmu! Therealwesjames@gmail.com	HOF
hasoc_english_7020	@sharonmperalta @dylan72892 long tittied no nipple having bitch!	HOF
hasoc_english_7021	@shaunroberts the ending was retarded	HOF
hasoc_english_7022	@shawnpitts77 all I wear is vineyard vines and American flag chubbies. I'm the OPPOSITE of a wigga.	HOF
hasoc_english_7023	@shefeelsD_Payne @CallemGT bro I swear to god I was just bout to txt you Dex about these hoes	HOF
hasoc_english_7024	@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga	HOF
hasoc_english_7025	@shefeelsD_Payne nigga don't be telling my business on this hoe lol	HOF
hasoc_english_7026	@sheisdope_ Like ion care how &#8220;that bitch susie from work broke up with her man and she was tellin me the whole story&#8221; blah blah blah	HOF
hasoc_english_7027	@shik702 @DOP3Sweet @OhK_KoKo lol I talked to a lady who said having a clean shaven vagina at a Doc visit comes off as hoe-ish! She was old	HOF
hasoc_english_7028	@shitballshonkey try me bitch boy	HOF
hasoc_english_7029	@shmapplemen haha yeah it's just gonna be a bitch going btw there and Illinois on leave mannn. I'm stoked they are tho	HOF
hasoc_english_7030	@sho_time_ @MitchVorce chill ur pussy gay af	HOF
hasoc_english_7031	@shoe1945 @NotoriousBM95 @333England shut ur faggot ass up you thirsty pussy	HOF
hasoc_english_7032	@showtimemajed @mauroranallo @joerogan Either trolling or retarded.	HOF
hasoc_english_7033	"@shrekkalove 
You speak colored too?
I thinks I be in love"	NOT
hasoc_english_7034	@shyhoof @umbralfox @Feyote Lamashtu has some great orgies but is a total bitch. lol : P	HOF
hasoc_english_7035	@simons_lives keep in shape for the ski slopes	NOT
hasoc_english_7036	@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters	NOT
hasoc_english_7037	@sippey That's where birds came from.	NOT
hasoc_english_7038	@sisternoles Fingers crossed for you. If not? Chug chug chug lol	NOT
hasoc_english_7039	@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo go back to lego club faggot	HOF
hasoc_english_7040	@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo i bet you are, faggot.	HOF
hasoc_english_7041	@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo yeah ok nigger.	HOF
hasoc_english_7042	@skinheadrob shut up faggot	HOF
hasoc_english_7043	@skrabah Don't my nigga me honkie	HOF
hasoc_english_7044	@skyereyes_ @Feebito_23 right because as far as im concerned I ain't no bitch tf.	HOF
hasoc_english_7045	@skyereyes_ @keanabermudez YOOOOOOOOOOOOOO LMFAOOOOOOOO im schlumped !!!!!! &#128514;&#128553;&#128514;&#128553;&#128128; I love my bitches &#128111;&#128111;&#128109; #squaaaaad &#128514;&#128553;&#128514;&#128128;	HOF
hasoc_english_7046	@skyereyes_ you a Oreo cookie now.	NOT
hasoc_english_7047	@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry	NOT
hasoc_english_7048	@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun	NOT
hasoc_english_7049	@slayerific13 @daisymcgarr Like I said.. I might have to check but I'm just not sure bird shot counts as getting shot.	NOT
hasoc_english_7050	@sleepe21 these hoes gay thats why	HOF
hasoc_english_7051	@slickbackjr_ I forgot you're the same bull that said Yeezus was good and that J.Cole is trash http://t.co/KkuZV5pdDr	NOT
hasoc_english_7052	@slickvick47 @itstattoos it's not colored in... dumb dick	HOF
hasoc_english_7053	@slings_x_arrows Equality niggah	HOF
hasoc_english_7054	@slings_x_arrows bitches are gonna make it rain on me	HOF
hasoc_english_7055	@slings_x_arrows you sub tweeting me nig?	HOF
hasoc_english_7056	@sloganDomono cause you got you wife on the left an bitches on the right nigga man logic #puss	HOF
hasoc_english_7057	@slone @JCCWatch Even that bitch has to admit something isn't right with our #SoCalledLeader.	HOF
hasoc_english_7058	@sluttyboy_kush I guess you used to getting bitch cause idk anybody that Juss let ppl disrespect them n just sit there. Thts how all this	HOF
hasoc_english_7059	@smokeabluntdgaf @Haiimbreanna You guys don't get evolution do you? You only share a common ancestor with apes.	NOT
hasoc_english_7060	@snoopaintlion @TreyzUpZay @DattBoiIraq @Eaaaazzzz Lmao nigga yo avi so trash my phone won't even load that shit	HOF
hasoc_english_7061	@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes	NOT
hasoc_english_7062	@socass_ Patrick you ain't nottin but a hood Nigga top bitch nigga	HOF
hasoc_english_7063	@soccersammie sweetest bitch you'll ever meet	HOF
hasoc_english_7064	@solopo82 y'all got the Taxis right now? And can I get the Oreo 5's right now if possible?	NOT
hasoc_english_7065	@sophhh_marie ugly emo trash go cut	HOF
hasoc_english_7066	@sorryimalex slay his ass alex, lil bitch needs to tighten the fuck and needs to stop acting like grown	HOF
hasoc_english_7067	@sorryimalex wake up you little bitch and follow me	HOF
hasoc_english_7068	@sorryimnicki that would be a joint then retard	HOF
hasoc_english_7069	@sotoo_dean Some random ass bitch who showed up and just left an hour later	HOF
hasoc_english_7070	@sotoo_dean We were supposed to work together today bitch	HOF
hasoc_english_7071	@soundtracktoKy these hoe ass niggas ain't get nobody in free agency.	HOF
hasoc_english_7072	@sowhatsides I am funny bitch	HOF
hasoc_english_7073	@spence1reed_ bro , i heard slaughter songs .. they all trash .. they just freestylers	NOT
hasoc_english_7074	@spoilmeharder @ChaldeanCutie Greta... You let a fag do this to me I thought we were cool	HOF
hasoc_english_7075	@sportsdude53 haha not you. Just getting shit from everyone else when my second favorite team is the redlegs.....	HOF
hasoc_english_7076	@sportswatch time to dump another diet coke in the trash	NOT
hasoc_english_7077	@sprayinpray I recall you telling one of the Apollo teachers you hoped her baby came out retarded , and it did ... #AssholeOfTheYear lol &#128514;	HOF
hasoc_english_7078	"@sramirez07943 
I miss you too faggot &#128557;&#128522; http://t.co/vKYJGRIIFf"	HOF
hasoc_english_7079	@sramirez07943 That's you faggot you eat shit for fun &#128514;&#128514;	HOF
hasoc_english_7080	@sramirez07943 it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you &#128528;&#128076;&#128079;	HOF
hasoc_english_7081	@sramirez07943 you don't know where I llive you stupid cunt &#128014;	HOF
hasoc_english_7082	@sramirez07943 you're failing at that and you don't know where I live faggot	HOF
hasoc_english_7083	@stackmodus Oh, yeah, the HPV shot swells like a bitch. Put some ice on it for a bit if you want, it'll go down eventually.	HOF
hasoc_english_7084	@staviebby2010 Mmmm sure dont seem like it.. lmfao but yess ill be that bitch:)) now are you done?	HOF
hasoc_english_7085	@steeloh_supreme yeah I'm down I'm starting to promote for belasco Thursday , so u better go bitch	HOF
hasoc_english_7086	@stephen_taylor @jproskowglobal So they could complain about racial profiling I'm sure, bloody twats	HOF
hasoc_english_7087	@sternshow Ur still secretly lookng at Tommy Lee's cock! Jesus Christ 4getaboutit! That's a ghetto dream!	HOF
hasoc_english_7088	@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles	NOT
